time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-06-11T06:55:58.060Z,36.8675,-97.77633333,6.35,1.82,ml,71,44,0.06838658022,0.21,ok,ok2019lirr,2019-06-11T13:34:24.648Z,"7km NNW of Medford, Oklahoma",earthquake,,0.4,0.18,10,reviewed,ok,ok
2019-06-11T06:52:42.510Z,19.7688332,-155.6593323,9.01,1.92,md,19,109,0.0876,0.29,hv,hv70990996,2019-06-11T06:55:58.020Z,"23km SE of Waikoloa, Hawaii",earthquake,0.71,0.69,0.19,4,automatic,hv,hv
2019-06-11T06:51:37.730Z,32.6751667,-115.8205,9.2,1.22,ml,23,83,0.08347,0.18,ci,ci38635064,2019-06-11T17:58:17.555Z,"18km ESE of Ocotillo, CA",earthquake,0.29,0.49,0.411,7,reviewed,ci,ci
2019-06-11T06:42:28.740Z,32.6465,-115.767,7.08,1.13,ml,10,109,0.03438,0.1,ci,ci38635056,2019-06-11T16:43:41.232Z,"19km WNW of Progreso, B.C., MX",earthquake,0.3,0.58,0.218,9,reviewed,ci,ci
2019-06-11T06:37:59.230Z,36.3463333,-120.4145,11.05,2.19,md,51,54,0.03743,0.14,nc,nc73195316,2019-06-12T01:15:04.752Z,"20km SSW of Cantua Creek, CA",earthquake,0.31,0.31,0.172,49,reviewed,nc,nc
2019-06-11T06:36:32.078Z,60.046,-152.0383,80.1,1.3,ml,,,,0.43,ak,ak0197g0ulw1,2019-06-11T06:41:04.213Z,"32km NNW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-11T06:33:57.310Z,34.0403333,-117.5063333,3.14,1.1,ml,44,49,0.04364,0.15,ci,ci38635032,2019-06-11T15:34:00.174Z,"4km NNW of Glen Avon, CA",earthquake,0.16,0.2,0.165,32,reviewed,ci,ci
2019-06-11T06:29:43.040Z,37.6516667,-119.0463333,-0.49,-0.04,md,7,113,0.01177,0.05,nc,nc73195311,2019-06-11T15:55:34.329Z,"6km WNW of Mammoth Lakes, CA",earthquake,0.29,0.15,0.408,6,reviewed,nc,nc
2019-06-11T06:26:02.070Z,33.4936667,-116.7845,4.46,0.3,ml,13,117,0.02288,0.12,ci,ci38635024,2019-06-11T16:43:39.166Z,"9km NE of Aguanga, CA",earthquake,0.35,0.49,0.108,8,reviewed,ci,ci
2019-06-11T06:23:21.754Z,36.8858,-115.9649,5.7,-0.2,ml,15,168.32,0.027,0.1274,nn,nn00687305,2019-06-12T02:05:23.081Z,"70km E of Beatty, Nevada",earthquake,,1.1,0.54,8,reviewed,nn,nn
2019-06-11T06:22:20.940Z,38.7788315,-122.7590027,0.93,0.91,md,10,80,0.01796,0.04,nc,nc73195306,2019-06-11T07:10:03.856Z,"0km NW of The Geysers, CA",earthquake,0.34,0.69,0.09,5,automatic,nc,nc
2019-06-11T06:04:50.340Z,34.0418333,-117.5048333,3.06,1.59,ml,34,61,0.04278,0.19,ci,ci38635000,2019-06-11T16:23:50.578Z,"4km NNW of Glen Avon, CA",earthquake,0.18,0.23,0.184,14,reviewed,ci,ci
2019-06-11T06:04:46.400Z,34.0401667,-117.5063333,3.12,1.68,ml,73,27,0.04361,0.17,ci,ci38634992,2019-06-11T16:38:33.420Z,"4km NNW of Glen Avon, CA",earthquake,0.13,0.2,0.161,89,reviewed,ci,ci
2019-06-11T06:03:01.860Z,38.8185,-122.8531667,1.95,1.11,md,36,67,0.009484,0.04,nc,nc73195296,2019-06-12T01:00:03.674Z,"10km WNW of The Geysers, CA",earthquake,0.16,0.22,0.177,11,reviewed,nc,nc
2019-06-11T06:00:57.140Z,36.0003333,-120.5651667,1.28,0.52,md,14,88,0.02487,0.09,nc,nc73195291,2019-06-11T21:46:04.517Z,"16km NW of Parkfield, CA",earthquake,0.23,0.55,0.161,6,reviewed,nc,nc
2019-06-11T05:58:38.440Z,19.2581,-68.2141,84,2.84,md,13,201,0.9745,0.74,pr,pr2019162002,2019-06-11T09:13:33.732Z,"77km NNE of Punta Cana, Dominican Republic",earthquake,4.88,7.4,0.33,12,reviewed,pr,pr
2019-06-11T05:58:30.590Z,44.886,-112.6771667,8.73,0.78,ml,10,121,0.135,0.13,mb,mb80347869,2019-06-11T14:10:32.120Z,"28km NNW of Lima, Montana",earthquake,0.39,1.63,0.182,5,reviewed,mb,mb
2019-06-11T05:56:50.840Z,34.057,-117.4995,4.95,1.21,ml,51,66,0.03324,0.15,ci,ci38634984,2019-06-11T17:55:19.790Z,"5km NNW of Glen Avon, CA",earthquake,0.16,0.25,0.179,21,reviewed,ci,ci
2019-06-11T05:55:21.905Z,-29.2577,-178.5642,213.01,4.7,mb,,105,0.555,0.78,us,us70003xzb,2019-06-11T06:14:36.040Z,"64km W of Raoul Island, New Zealand",earthquake,12.2,6.5,0.096,33,reviewed,us,us
2019-06-11T05:53:43.454Z,62.4413,-150.6612,68.6,1.4,ml,,,,1.3,ak,ak0197g0cubm,2019-06-11T05:58:05.512Z,"31km WNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-11T05:51:46.020Z,36.30733333,-97.05316667,6.71,0.81,ml,19,198,0.02969417299,0.1,ok,ok2019lipp,2019-06-11T14:22:31.958Z,"21km N of Stillwater, Oklahoma",earthquake,,0.5,0.44,3,reviewed,ok,ok
2019-06-11T05:45:54.939Z,2.4645,116.9483,10,4.7,mb,,84,3.107,0.77,us,us70003xz8,2019-06-11T12:25:58.040Z,"119km SW of Tarakan, Indonesia",earthquake,6.1,1.8,0.087,40,reviewed,us,us
2019-06-11T05:31:44.801Z,61.68,-146.392,31.1,1.4,ml,,,,0.69,ak,ak0197g084n4,2019-06-11T05:35:40.756Z,"61km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-11T05:23:43.220Z,36.3331667,-120.3935,11.19,1.94,md,24,138,0.01913,0.08,nc,nc73195281,2019-06-12T00:33:03.533Z,"20km SSW of Cantua Creek, CA",earthquake,0.35,0.23,0.168,20,reviewed,nc,nc
2019-06-11T05:23:19.990Z,34.0525,-117.5045,4.67,1.29,ml,59,39,0.03471,0.15,ci,ci38634968,2019-06-11T17:49:15.640Z,"5km NNW of Glen Avon, CA",earthquake,0.13,0.25,0.168,22,reviewed,ci,ci
2019-06-11T05:20:47.910Z,38.8096657,-122.8236694,2.74,0.34,md,9,89,0.004377,0.05,nc,nc73195276,2019-06-11T06:04:02.499Z,"7km WNW of The Geysers, CA",earthquake,0.66,1.29,,1,automatic,nc,nc
2019-06-11T05:19:43.090Z,36.3423333,-120.4011667,11.79,2.51,md,74,35,0.02599,0.17,nc,nc73195266,2019-06-12T00:07:03.381Z,"20km SSW of Cantua Creek, CA",earthquake,0.2,0.48,0.194,75,reviewed,nc,nc
2019-06-11T05:18:06.090Z,36.5785,-121.1213333,5.01,0.65,md,11,130,0.04767,0.15,nc,nc73195261,2019-06-11T21:32:03.436Z,"6km NNE of Pinnacles, CA",earthquake,0.48,1.97,0.151,11,reviewed,nc,nc
2019-06-11T05:17:51.920Z,38.8163338,-122.8293304,2.56,0.56,md,9,92,0.007456,0.04,nc,nc73195256,2019-06-11T07:19:03.584Z,"8km NW of The Geysers, CA",earthquake,0.55,1.26,,1,automatic,nc,nc
2019-06-11T05:17:38.840Z,41.0193333,-111.6228333,8.21,1.02,ml,18,47,0.04205,0.15,uu,uu60327327,2019-06-11T14:45:55.850Z,"4km ESE of Morgan, Utah",earthquake,0.41,0.75,0.13,2,reviewed,uu,uu
2019-06-11T05:17:04.755Z,60.0847,-141.5317,0,1.7,ml,,,,1.68,ak,ak0197g051kb,2019-06-11T05:20:57.570Z,"50km E of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-11T05:09:39.557Z,62.2398,-151.283,86.2,1.6,ml,,,,0.3,ak,ak0197g03ejc,2019-06-11T05:14:15.912Z,"61km W of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2019-06-11T05:05:25.120Z,45.9646666666667,-122.748,12.49,1.47,ml,19,68,,0.12,uw,uw61527707,2019-06-11T21:08:45.440Z,"6km N of Woodland, Washington",earthquake,0.31,1.06,0.234086831602557,15,reviewed,uw,uw
2019-06-11T05:02:26.375Z,61.2993,-150.0244,33.2,1.7,ml,,,,0.36,ak,ak0197g01vhq,2019-06-11T05:09:54.281Z,"11km NW of Anchorage, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-11T05:00:53.339Z,-18.8753,-70.4092,61,4.5,mb,,137,0.505,0.61,us,us70003xys,2019-06-11T13:24:52.398Z,"45km SSW of Arica, Chile",earthquake,4.6,3.8,0.071,58,reviewed,us,us
2019-06-11T04:54:04.997Z,66.3002,-157.4572,0,1.6,ml,,,,0.95,ak,ak0197fzrjh8,2019-06-11T04:59:01.300Z,"72km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-11T04:51:58.970Z,38.8240013,-122.7638321,2.05,1.03,md,11,80,0.008018,0.02,nc,nc73195251,2019-06-11T06:24:03.611Z,"4km W of Cobb, CA",earthquake,0.38,0.63,0.08,3,automatic,nc,nc
2019-06-11T04:45:37.120Z,19.4291667,-155.6093333,-1.54,1.73,ml,43,74,0.02339,0.12,hv,hv70990906,2019-06-11T06:11:46.130Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.2,0.33,0.095,6,reviewed,hv,hv
2019-06-11T04:37:56.136Z,57.3407,-154.9469,0,2.1,ml,,,,0.8,ak,ak0197fzo08l,2019-06-11T04:47:38.275Z,"62km WSW of Larsen Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-11T04:26:10.463Z,61.2305,-151.4295,70.9,2.6,ml,,,,0.61,ak,ak0197fzll2s,2019-06-11T17:10:26.635Z,"60km N of Nikiski, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2019-06-11T04:26:09.397Z,61.145,-151.3775,76.4,2.4,ml,,,,0.58,ak,ak0197fzljsz,2019-06-11T04:32:04.042Z,"50km N of Nikiski, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-11T04:25:05.928Z,37.2544,-116.0541,8.6,-0.2,ml,23,243.95,0.054,0.1722,nn,nn00687371,2019-06-12T02:05:59.407Z,"73km ENE of Beatty, Nevada",earthquake,,1.1,0.21,12,reviewed,nn,nn
2019-06-11T04:20:32.020Z,61.7244,-150.9539,67.4,0.9,ml,,,,0.32,ak,ak0197fzkb7m,2019-06-11T04:24:31.293Z,"48km W of Willow, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-06-11T04:18:58.388Z,66.3208,-157.3663,0,1.1,ml,,,,1.22,ak,ak0197fzjxsj,2019-06-11T04:24:30.864Z,"68km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-11T04:16:23.330Z,33.2113333,-116.7495,6.9,0.83,ml,31,57,0.02578,0.18,ci,ci38634904,2019-06-11T16:44:57.440Z,"4km SSE of Lake Henshaw, CA",earthquake,0.23,0.41,0.127,20,reviewed,ci,ci
2019-06-11T04:11:26.366Z,60.2579,-152.1259,81.7,1.7,ml,,,,0.41,ak,ak0197fzidbg,2019-06-11T04:15:38.304Z,"42km SE of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-11T04:07:54.334Z,68.6928,-146.3951,8,1.2,ml,,,,1.22,ak,ak0197fzhkmu,2019-06-11T04:15:37.838Z,"72km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-11T03:58:57.010Z,38.8188324,-122.82267,2.77,0.56,md,7,92,0.01056,0.01,nc,nc73195246,2019-06-11T04:24:02.937Z,"7km NW of The Geysers, CA",earthquake,1.03,2.07,,1,automatic,nc,nc
2019-06-11T03:54:16.240Z,35.811,-117.9203333,11.05,0.55,ml,13,106,0.0332,0.16,ci,ci38634880,2019-06-11T16:44:14.150Z,"14km S of Little Lake, CA",earthquake,0.54,1.28,0.25,7,reviewed,ci,ci
2019-06-11T03:29:57.260Z,38.8176651,-122.8181686,2.1,1.08,md,24,54,0.008528,0.03,nc,nc73195241,2019-06-11T03:44:03.689Z,"7km NW of The Geysers, CA",earthquake,0.19,0.44,0.06,4,automatic,nc,nc
2019-06-11T03:23:16.050Z,36.414,-96.91383333,5.12,0.18,ml,17,99,0.01709664506,0.07,ok,ok2019liks,2019-06-11T14:32:21.246Z,"12km NW of Pawnee, Oklahoma",earthquake,,0.4,0.05,4,reviewed,ok,ok
2019-06-11T03:20:12.280Z,34.0386667,-117.5046667,3.3,0.86,ml,28,75,0.04196,0.14,ci,ci38634872,2019-06-11T17:41:08.658Z,"4km NNW of Glen Avon, CA",earthquake,0.15,0.15,0.143,15,reviewed,ci,ci
2019-06-11T03:18:03.757Z,62.1128,-151.3111,69.8,1.4,ml,,,,0.52,ak,ak0197fyydzy,2019-06-11T03:23:56.627Z,"66km WSW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-06-11T03:11:16.491Z,59.9578,-150.6407,46.1,1.2,ml,,,,0.52,ak,ak0197fywwyy,2019-06-11T03:15:34.242Z,"44km NE of Fritz Creek, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-06-11T03:04:43.710Z,34.0401667,-117.5035,3.16,0.9,ml,28,77,0.04131,0.12,ci,ci38634864,2019-06-11T17:37:05.166Z,"4km NNW of Glen Avon, CA",earthquake,0.14,0.16,0.165,15,reviewed,ci,ci
2019-06-11T03:04:19.034Z,68.4767,-146.8465,0,1.5,ml,,,,0.87,ak,ak0197fyvf59,2019-06-11T03:10:42.475Z,"66km NW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-11T02:48:37.216Z,67.7093,-152.9098,8.5,1.3,ml,,,,0.98,ak,ak0197fyjgg7,2019-06-11T02:55:08.404Z,"69km SW of Anaktuvuk Pass, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-06-11T02:48:12.880Z,35.7925,-116.6233333,2.69,2.09,ml,26,47,0.3024,0.18,ci,ci38634856,2019-06-12T02:05:21.388Z,"36km W of Tecopa, CA",earthquake,0.22,0.86,0.116,50,reviewed,ci,ci
2019-06-11T02:38:32.499Z,58.8326,-154.7718,117.8,3.1,ml,,,,0.8,ak,ak0197fyhavg,2019-06-11T02:51:16.902Z,"102km S of Old Iliamna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-11T02:36:10.940Z,34.0386667,-117.5078333,3.38,0.67,ml,20,86,0.04455,0.09,ci,ci38634840,2019-06-11T17:32:47.634Z,"4km NW of Glen Avon, CA",earthquake,0.14,0.2,0.102,8,reviewed,ci,ci
2019-06-11T02:35:36.770Z,34.0381667,-117.5068333,4.45,0.82,ml,30,50,0.04365,0.13,ci,ci38634824,2019-06-11T17:29:00.192Z,"4km NW of Glen Avon, CA",earthquake,0.2,0.4,0.146,9,reviewed,ci,ci
2019-06-11T02:31:27.820Z,38.8209991,-122.8218307,-0.58,1.16,md,12,68,0.00949,0.2,nc,nc73195236,2019-06-11T05:57:04.467Z,"8km NW of The Geysers, CA",earthquake,0.49,1.44,0.35,3,automatic,nc,nc
2019-06-11T02:29:23.740Z,18.8641,-64.4986,33,3.18,md,12,340,1.5311,0.41,pr,pr2019162001,2019-06-11T04:01:10.562Z,"51km NNE of Road Town, British Virgin Islands",earthquake,4.16,26.79,0.44,7,reviewed,pr,pr
2019-06-11T02:25:18.600Z,38.7939987,-122.8270035,5.71,0.56,md,7,204,0.006307,0.03,nc,nc73195231,2019-06-11T02:46:03.349Z,"6km WNW of The Geysers, CA",earthquake,1.76,6.66,,1,automatic,nc,nc
2019-06-11T02:21:17.420Z,61.1649,-152.5753,12.6,0.9,ml,,,,0.49,ak,ak0197fydml9,2019-06-12T00:48:46.060Z,"74km NW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-06-11T02:18:55.600Z,35.4055,-118.851,11.83,1.42,ml,20,57,0.0732,0.14,ci,ci38634800,2019-06-11T17:24:56.328Z,"15km E of Oildale, CA",earthquake,0.25,0.97,0.202,18,reviewed,ci,ci
2019-06-11T02:16:00.870Z,36.7745,-121.407,13.61,0.76,md,7,238,0.03394,0.07,nc,nc73195221,2019-06-11T21:10:04.306Z,"6km SW of Ridgemark, CA",earthquake,1.88,1.57,0.127,9,reviewed,nc,nc
2019-06-11T02:14:41.770Z,37.832,-122.6413333,7.91,0.72,md,10,262,0.08236,0.03,nc,nc71110444,2019-06-12T01:16:04.140Z,"6km SW of Muir Beach, CA",earthquake,3.06,1.04,0.106,7,reviewed,nc,nc
2019-06-11T02:14:13.270Z,37.8316667,-122.6473333,7.09,0.89,md,15,141,0.08712,0.04,nc,nc73195226,2019-06-12T01:06:02.710Z,"7km WSW of Muir Beach, CA",earthquake,0.39,1.06,0.167,10,reviewed,nc,nc
2019-06-11T02:11:05.920Z,40.782,-111.9843333,2.58,0.7,md,10,118,0.03348,0.12,uu,uu60327322,2019-06-11T16:01:23.740Z,"8km WNW of Salt Lake City, Utah",earthquake,0.42,1.22,0.365,4,reviewed,uu,uu
2019-06-11T02:10:46.860Z,38.76,-122.7255,1.96,1.49,md,39,42,0.001667,0.07,nc,nc73195216,2019-06-11T23:22:03.058Z,"3km SE of The Geysers, CA",earthquake,0.18,0.28,0.213,14,reviewed,nc,nc
2019-06-11T02:03:29.059Z,37.8621,-116.1766,13.3,1.3,ml,19,152.52,0.403,0.2359,nn,nn00687297,2019-06-12T02:05:16.718Z,"40km SSE of Warm Springs, Nevada",earthquake,,3.5,0.23,12,reviewed,nn,nn
2019-06-11T02:02:40.470Z,43.9908333333333,-122.617,2.46,1.14,ml,10,119,,0.15,uw,uw61527697,2019-06-11T19:54:13.420Z,"15km ENE of Lowell, Oregon",earthquake,0.33,0.89,0.169845670532224,3,reviewed,uw,uw
2019-06-11T01:59:08.250Z,35.773,140.2101,69.47,4.3,mwr,,112,1.797,0.84,us,us70003xxy,2019-06-12T02:29:49.094Z,"6km NNW of Sakura, Japan",earthquake,7,6.7,0.083,14,reviewed,us,us
2019-06-11T01:52:36.064Z,66.2533,-157.4493,8.7,1.3,ml,,,,0.56,ak,ak0197fxyvme,2019-06-11T01:58:52.467Z,"77km SSW of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-11T01:50:51.930Z,36.649,-121.2681667,6.21,1.88,md,33,66,0.05336,0.05,nc,nc73195211,2019-06-11T22:29:02.750Z,"16km SSE of Tres Pinos, CA",earthquake,0.14,0.43,0.284,36,reviewed,nc,nc
2019-06-11T01:49:13.470Z,45.936,-124.101,0.2,1.8,ml,12,274,,0.28,uw,uw61527692,2019-06-11T16:35:41.980Z,"11km WNW of Cannon Beach, Oregon",earthquake,5.93,31.61,0.112043634506014,9,reviewed,uw,uw
2019-06-11T01:47:55.762Z,62.0637,-149.7945,34.4,1.3,ml,,,,0.63,ak,ak0197fxxuj5,2019-06-11T01:58:52.050Z,"11km SSE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-11T01:46:12.360Z,58.4831667,-154.1926667,1.61,0.61,ml,5,219,0.1398,0.33,av,av62016971,2019-06-12T00:39:10.850Z,"105km N of Larsen Bay, Alaska",earthquake,1.19,2.01,0.155,5,reviewed,av,av
2019-06-11T01:45:46.520Z,35.98416667,-96.8125,7,1.62,ml,53,55,0.01259752794,0.29,ok,ok2019lihm,2019-06-11T13:29:39.258Z,"4km W of Cushing, Oklahoma",earthquake,,0.9,0.22,8,reviewed,ok,ok
2019-06-11T01:45:26.980Z,36.6493333,-121.2685,6.27,2.51,md,59,64,0.05341,0.06,nc,nc73195206,2019-06-11T22:04:02.611Z,"16km SSE of Tres Pinos, CA",earthquake,0.1,0.39,0.203,79,reviewed,nc,nc
2019-06-11T01:44:54.051Z,38.6507,-118.0015,12,1,ml,5,301.99,0.249,0.067,nn,nn00687366,2019-06-12T02:05:53.592Z,"25km SSW of Gabbs, Nevada",earthquake,,37.5,0.11,2,reviewed,nn,nn
2019-06-11T01:40:48.960Z,19.4196,-68.1253,78,2.77,md,19,216,1.0707,0.53,pr,pr2019162000,2019-06-11T02:17:33.388Z,"97km NNE of Punta Cana, Dominican Republic",earthquake,3.81,5.87,0.39,11,reviewed,pr,pr
2019-06-11T01:40:24.050Z,66.2316,-157.2204,8.8,1.1,ml,,,,0.43,ak,ak0197fxwa3p,2019-06-11T01:45:07.996Z,"76km SSW of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-11T01:33:18.110Z,38.8006668,-122.8138351,3.01,0.85,md,18,87,0.01452,0.04,nc,nc73195201,2019-06-11T01:48:04.020Z,"6km WNW of The Geysers, CA",earthquake,0.32,0.57,0.17,4,automatic,nc,nc
2019-06-11T01:29:14.096Z,36.9282,-117.5733,2.9,0.7,ml,9,207.2,0.179,0.1505,nn,nn00687296,2019-06-12T02:05:11.141Z,"56km NE of Lone Pine, California",earthquake,,7.3,1.24,6,reviewed,nn,nn
2019-06-11T01:28:15.832Z,62.9673,-151.1956,111.4,1.3,ml,,,,0.59,ak,ak0197fxtosw,2019-06-11T01:32:44.636Z,"90km NW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-06-11T01:26:27.677Z,60.2604,-152.2576,92.8,1.5,ml,,,,0.49,ak,ak0197fxtacd,2019-06-11T01:31:03.394Z,"36km SE of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-11T01:21:18.484Z,38.4761,141.6469,57.82,4.6,mb,,134,0.907,1.3,us,us70003xxf,2019-06-11T01:59:21.145Z,"30km ENE of Ishinomaki, Japan",earthquake,8,6.9,0.041,180,reviewed,us,us
2019-06-11T01:20:03.900Z,33.1158333,-116.6175,9.87,0.75,ml,20,90,0.03858,0.19,ci,ci38634760,2019-06-11T16:44:44.921Z,"4km NNW of Julian, CA",earthquake,0.39,0.62,0.138,14,reviewed,ci,ci
2019-06-11T01:10:45.856Z,60.0126,-152.4374,73.9,1.4,ml,,,,0.49,ak,ak0197fxpwaw,2019-06-11T01:14:09.463Z,"42km NW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-11T01:01:25.960Z,33.687,-116.7068333,16.66,0.75,ml,22,91,0.02487,0.15,ci,ci38634744,2019-06-11T16:44:47.049Z,"6km S of Idyllwild, CA",earthquake,0.32,0.45,0.17,18,reviewed,ci,ci
2019-06-11T00:59:58.640Z,37.6318333,-118.9221667,4.58,0.32,md,13,80,0.02043,0.06,nc,nc73195196,2019-06-11T16:35:03.664Z,"5km E of Mammoth Lakes, CA",earthquake,0.3,0.66,0.152,12,reviewed,nc,nc
2019-06-11T00:54:36.390Z,37.2101,-114.9886,0,1.2,ml,5,161.1,0.203,0.0413,nn,nn00687292,2019-06-12T02:05:08.842Z,"23km SE of Alamo, Nevada",earthquake,,0,0.2,3,reviewed,nn,nn
2019-06-11T00:45:18.430Z,39.5501667,-123.0628333,0.75,1.91,md,20,43,0.2274,0.11,nc,nc73195191,2019-06-11T01:14:02.823Z,"18km NNW of Lake Pillsbury, CA",earthquake,0.28,3.31,0.183,21,reviewed,nc,nc
2019-06-11T00:34:30.971Z,37.8113,-117.3359,6.7,0.7,ml,9,149.81,0.117,0.1864,nn,nn00687287,2019-06-12T02:05:07.490Z,"14km NW of Goldfield, Nevada",earthquake,,2.2,0.41,3,reviewed,nn,nn
2019-06-11T00:34:25.550Z,38.8246651,-122.8036652,3.27,0.55,md,7,121,0.005164,0.03,nc,nc73195186,2019-06-11T00:43:02.488Z,"7km NW of The Geysers, CA",earthquake,0.62,1.9,,1,automatic,nc,nc
2019-06-11T00:33:13.579Z,38.3934,-118.8884,8.8,0.4,ml,5,295.4,0.333,0.1568,nn,nn00687370,2019-06-12T02:05:57.975Z,"27km WSW of Hawthorne, Nevada",earthquake,,49.4,0,1,reviewed,nn,nn
2019-06-11T00:23:21.160Z,37.4721667,-118.8458333,7.31,0.83,md,11,245,0.1184,0.02,nc,nc73195181,2019-06-11T00:46:03.648Z,"18km SW of Toms Place, CA",earthquake,1.1,3.49,0.138,11,reviewed,nc,nc
2019-06-11T00:16:22.771Z,38.247,-118.3779,7.4,0.4,ml,5,229.39,0.1,0.0774,nn,nn00687369,2019-06-12T02:05:56.560Z,"37km SE of Hawthorne, Nevada",earthquake,,7,0.07,2,reviewed,nn,nn
2019-06-11T00:02:35.445Z,62.2093,-149.4026,41.8,1.5,ml,,,,0.59,ak,ak0197fx2q5a,2019-06-11T00:06:16.321Z,"23km ENE of Y, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-06-11T00:00:24.866Z,37.3613,-116.0407,9,-0.1,ml,11,267.82,0.143,0.1753,nn,nn00687368,2019-06-12T02:05:55.185Z,"77km W of Alamo, Nevada",earthquake,,3.9,0.27,8,reviewed,nn,nn
2019-06-10T23:56:08.284Z,65.0262,-149.3928,13,0.9,ml,,,,0.77,ak,ak0197enjv6i,2019-06-11T00:06:15.890Z,"51km NNW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-10T23:42:33.716Z,59.1182,-154.2944,128,1.9,ml,,,,0.52,ak,ak0197engx33,2019-06-10T23:47:30.205Z,"78km SSE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-10T23:26:14.478Z,64.93,-147.2857,0.4,1.5,ml,,,,1.01,ak,ak0197endg4g,2019-06-10T23:29:35.907Z,"18km NE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-10T23:12:56.526Z,61.3378,-150.6365,58,2.2,ml,,,,0.49,ak,ak0197enajby,2019-06-10T23:20:23.534Z,"41km WNW of Anchorage, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-10T23:00:38.308Z,71.5985,-3.8305,10,4.2,mb,,70,6.003,0.96,us,us70003xwp,2019-06-10T23:25:50.040Z,"190km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake,8.6,1.9,0.092,33,reviewed,us,us
2019-06-10T22:59:28.970Z,46.7631666666667,-121.838166666667,-1.02,0.49,ml,7,194,,0.07,uw,uw61527677,2019-06-11T19:20:20.070Z,"21km NW of Packwood, Washington",earthquake,0.42,10.41,0.318212174710615,4,reviewed,uw,uw
2019-06-10T22:55:12.910Z,38.8359985,-122.7878342,1.56,0.35,md,11,74,0.003104,0.02,nc,nc73195171,2019-06-10T23:08:02.912Z,"6km WNW of Cobb, CA",earthquake,0.31,0.95,,1,automatic,nc,nc
2019-06-10T22:55:07.670Z,38.8356667,-122.7863333,2.21,0.28,md,16,71,0.00416,0.02,nc,nc73195166,2019-06-11T03:19:02.543Z,"6km WNW of Cobb, CA",earthquake,0.27,0.39,,1,reviewed,nc,nc
2019-06-10T22:44:48.192Z,62.7852,-150.662,31.5,1.5,ml,,,,0.89,ak,ak0197emvy1f,2019-06-10T22:55:47.512Z,"58km NNW of Talkeetna, Alaska",earthquake,,1.7,,,automatic,ak,ak
2019-06-10T22:42:54.795Z,62.4069,-141.6743,5.1,2.5,ml,,,,0.88,ak,ak0197emvj2j,2019-06-10T23:03:25.040Z,"123km SSE of Tok, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-10T22:42:11.028Z,69.3849,-147.4829,0,1.4,ml,,,,1.05,ak,ak0197emvfqe,2019-06-10T22:45:13.698Z,"102km SSE of Prudhoe Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-10T22:39:30.450Z,36.1131667,-117.672,2.25,0.79,ml,18,75,0.07922,0.07,ci,ci38634648,2019-06-11T17:21:23.937Z,"26km ENE of Coso Junction, CA",earthquake,0.13,0.29,0.171,7,reviewed,ci,ci
